VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge,Airport_fee,cbd_congestion_fee
2,2025-01-01 15:33:48,2025-01-01 16:17:30,1.0,18.31,2.0,N,132,50,1,70.0,0.0,0.5,24.81,6.94,1.0,107.5,2.5,1.75,0.0
2,2025-01-01 15:21:52,2025-01-01 15:36:00,3.0,0.76,1.0,N,161,230,1,12.8,0.0,0.5,0.0,0.0,1.0,16.8,2.5,0.0,0.0
1,2025-01-01 15:37:13,2025-01-01 15:50:17,1.0,2.4,1.0,N,162,262,1,13.5,2.5,0.5,0.0,0.0,1.0,17.5,2.5,0.0,0.0
1,2025-01-01 15:08:11,2025-01-01 15:31:50,2.0,3.7,1.0,N,100,144,2,21.2,2.5,0.5,0.0,0.0,1.0,25.2,2.5,0.0,0.0
1,2025-01-01 15:38:13,2025-01-01 15:56:18,2.0,2.9,1.0,N,211,217,2,17.0,2.5,0.5,0.0,0.0,1.0,21.0,2.5,0.0,0.0
2,2025-01-01 15:53:10,2025-01-01 16:13:45,1.0,11.41,1.0,N,132,155,1,43.6,0.0,0.5,15.0,0.0,1.0,61.85,0.0,1.75,0.0
2,2025-01-01 15:16:25,2025-01-01 15:30:24,1.0,2.22,1.0,N,79,186,1,14.9,0.0,0.5,3.78,0.0,1.0,22.68,2.5,0.0,0.0
2,2025-01-01 15:38:56,2025-01-01 16:04:32,1.0,2.57,1.0,N,186,141,1,22.6,0.0,0.5,7.98,0.0,1.0,34.58,2.5,0.0,0.0
2,2025-01-01 15:14:55,2025-01-01 15:32:07,1.0,7.99,1.0,N,138,15,1,33.8,5.0,0.5,0.0,0.0,1.0,42.05,0.0,1.75,0.0
2,2025-01-01 15:04:41,2025-01-01 15:21:03,1.0,2.84,1.0,N,48,107,1,17.7,0.0,0.5,4.34,0.0,1.0,26.04,2.5,0.0,0.0
2,2025-01-01 15:26:17,2025-01-01 15:37:50,2.0,2.02,1.0,N,79,231,4,-12.8,0.0,-0.5,0.0,0.0,-1.0,-16.8,-2.5,0.0,0.0
2,2025-01-01 15:26:17,2025-01-01 15:37:50,2.0,2.02,1.0,N,79,231,2,12.8,0.0,0.5,0.0,0.0,1.0,16.8,2.5,0.0,0.0
2,2025-01-01 15:49:28,2025-01-01 16:07:04,2.0,9.59,1.0,N,138,237,1,36.6,5.0,0.5,5.0,6.94,1.0,59.29,2.5,1.75,0.0
2,2025-01-01 15:52:08,2025-01-01 16:25:57,1.0,16.14,2.0,N,132,164,2,-70.0,0.0,-0.5,0.0,-6.94,-1.0,-80.94,-2.5,0.0,0.0
2,2025-01-01 15:52:08,2025-01-01 16:25:57,1.0,16.14,2.0,N,132,186,2,70.0,0.0,0.5,0.0,6.94,1.0,80.94,2.5,0.0,0.0
1,2025-01-01 15:55:06,2025-01-01 16:04:46,1.0,1.6,1.0,N,186,114,1,10.0,2.5,0.5,2.8,0.0,1.0,16.8,2.5,0.0,0.0
2,2025-01-01 15:20:59,2025-01-01 16:01:08,2.0,8.83,1.0,N,138,163,1,49.9,5.0,0.5,0.0,6.94,1.0,67.59,2.5,1.75,0.0
2,2025-01-01 15:07:24,2025-01-01 15:22:43,1.0,1.28,1.0,N,48,170,1,14.2,0.0,0.5,3.64,0.0,1.0,21.84,2.5,0.0,0.0
2,2025-01-01 15:31:37,2025-01-01 15:53:37,2.0,7.59,2.0,N,82,246,1,70.0,0.0,0.5,0.0,6.94,1.0,80.94,2.5,0.0,0.0
1,2025-01-01 15:16:52,2025-01-01 15:35:49,1.0,2.9,1.0,N,186,79,1,17.0,2.5,0.5,3.0,0.0,1.0,24.0,2.5,0.0,0.0
2,2025-01-01 15:18:58,2025-01-01 16:03:37,1.0,17.69,2.0,N,48,132,2,70.0,0.0,0.5,0.0,0.0,1.0,74.0,2.5,0.0,0.0
2,2025-01-01 15:20:10,2025-01-01 15:32:05,4.0,0.91,1.0,N,186,68,1,9.3,0.0,0.5,2.66,0.0,1.0,15.96,2.5,0.0,0.0
2,2025-01-01 15:47:03,2025-01-01 16:01:31,2.0,2.07,1.0,N,186,224,1,14.9,0.0,0.5,3.78,0.0,1.0,22.68,2.5,0.0,0.0
2,2025-01-01 15:56:31,2025-01-01 16:35:02,1.0,16.87,2.0,N,132,4,1,70.0,0.0,0.5,5.8,6.94,1.0,86.74,2.5,0.0,0.0
2,2025-01-01 15:31:24,2025-01-01 16:00:21,3.0,9.28,1.0,N,132,61,4,-40.1,0.0,-0.5,0.0,0.0,-1.0,-45.85,-2.5,-1.75,0.0
2,2025-01-01 15:31:24,2025-01-01 16:00:21,3.0,9.28,1.0,N,132,61,4,40.1,0.0,0.5,0.0,0.0,1.0,45.85,2.5,1.75,0.0
2,2025-01-01 15:18:26,2025-01-01 15:23:13,1.0,0.69,1.0,N,162,137,1,6.5,0.0,0.5,1.05,0.0,1.0,11.55,2.5,0.0,0.0
2,2025-01-01 15:25:07,2025-01-01 15:44:48,3.0,1.04,1.0,N,170,230,1,17.0,0.0,0.5,4.2,0.0,1.0,25.2,2.5,0.0,0.0
2,2025-01-01 15:00:42,2025-01-01 15:08:19,1.0,1.1,1.0,N,230,142,2,8.6,0.0,0.5,0.0,0.0,1.0,12.6,2.5,0.0,0.0
2,2025-01-01 15:10:24,2025-01-01 15:22:43,2.0,0.97,1.0,N,142,161,1,12.1,0.0,0.5,3.22,0.0,1.0,19.32,2.5,0.0,0.0
2,2025-01-01 15:30:46,2025-01-01 15:49:31,2.0,2.49,1.0,N,43,262,1,18.4,0.0,0.5,4.48,0.0,1.0,26.88,2.5,0.0,0.0
2,2025-01-01 15:58:43,2025-01-01 16:05:31,2.0,1.45,1.0,N,237,43,1,9.3,0.0,0.5,1.11,0.0,1.0,14.41,2.5,0.0,0.0
2,2025-01-01 15:03:32,2025-01-01 15:03:37,1.0,0.0,1.0,N,132,132,2,-3.0,0.0,-0.5,0.0,0.0,-1.0,-4.5,0.0,0.0,0.0
2,2025-01-01 15:03:32,2025-01-01 15:03:37,1.0,0.0,1.0,N,132,132,2,3.0,0.0,0.5,0.0,0.0,1.0,4.5,0.0,0.0,0.0
2,2025-01-01 15:04:51,2025-01-01 15:44:10,1.0,16.57,2.0,N,132,41,1,70.0,0.0,0.5,15.69,6.94,1.0,94.13,0.0,0.0,0.0
2,2025-01-01 15:00:54,2025-01-01 15:42:33,2.0,17.49,2.0,N,132,232,4,-70.0,0.0,-0.5,0.0,-6.94,-1.0,-82.69,-2.5,-1.75,0.0
2,2025-01-01 15:00:54,2025-01-01 15:42:33,2.0,17.49,2.0,N,132,232,2,70.0,0.0,0.5,0.0,6.94,1.0,82.69,2.5,1.75,0.0
1,2025-01-01 15:40:23,2025-01-01 15:44:48,1.0,0.5,1.0,N,230,163,2,5.8,2.5,0.5,0.0,0.0,1.0,9.8,2.5,0.0,0.0
2,2025-01-01 15:47:48,2025-01-01 17:09:43,3.0,18.62,2.0,N,132,230,1,70.0,0.0,0.5,16.54,6.94,1.0,99.23,2.5,1.75,0.0
1,2025-01-01 15:05:55,2025-01-01 15:10:41,1.0,0.6,1.0,N,74,75,2,6.5,0.0,0.5,0.0,0.0,1.0,8.0,0.0,0.0,0.0
1,2025-01-01 15:42:15,2025-01-01 16:33:50,1.0,8.4,1.0,N,186,243,2,48.5,2.5,0.5,0.0,0.0,1.0,52.5,2.5,0.0,0.0
2,2025-01-01 14:46:21,2025-01-01 15:00:41,1.0,2.9,1.0,N,48,236,1,17.0,0.0,0.5,4.2,0.0,1.0,25.2,2.5,0.0,0.0
2,2025-01-01 15:08:48,2025-01-01 15:25:08,1.0,1.33,1.0,N,43,164,1,14.9,0.0,0.5,3.78,0.0,1.0,22.68,2.5,0.0,0.0
2,2025-01-01 15:29:57,2025-01-01 16:01:59,1.0,5.87,1.0,N,234,239,1,34.5,0.0,0.5,7.7,0.0,1.0,46.2,2.5,0.0,0.0
2,2025-01-01 15:31:20,2025-01-01 15:58:48,2.0,6.45,1.0,N,132,102,1,31.0,0.0,0.5,6.5,0.0,1.0,39.0,0.0,0.0,0.0
2,2025-01-01 15:38:49,2025-01-01 15:48:33,1.0,2.26,1.0,N,233,236,1,12.1,0.0,0.5,1.0,0.0,1.0,17.1,2.5,0.0,0.0
2,2025-01-01 15:14:47,2025-01-01 15:45:32,1.0,16.51,2.0,N,132,164,2,70.0,0.0,0.5,0.0,6.94,1.0,82.69,2.5,1.75,0.0
2,2025-01-01 15:50:15,2025-01-01 16:06:17,2.0,3.53,1.0,N,100,231,4,-19.1,0.0,-0.5,0.0,0.0,-1.0,-23.1,-2.5,0.0,0.0
2,2025-01-01 15:50:15,2025-01-01 16:06:17,2.0,3.53,1.0,N,100,231,4,19.1,0.0,0.5,0.0,0.0,1.0,23.1,2.5,0.0,0.0
2,2025-01-01 15:43:55,2025-01-01 16:01:06,4.0,3.33,1.0,N,68,13,4,-19.1,0.0,-0.5,0.0,0.0,-1.0,-23.1,-2.5,0.0,0.0
2,2025-01-01 15:43:55,2025-01-01 16:01:06,4.0,3.33,1.0,N,68,13,2,19.1,0.0,0.5,0.0,0.0,1.0,23.1,2.5,0.0,0.0
2,2025-01-01 15:40:41,2025-01-01 15:55:09,1.0,3.53,1.0,N,90,229,1,18.4,0.0,0.5,4.48,0.0,1.0,26.88,2.5,0.0,0.0
2,2025-01-01 15:35:14,2025-01-01 15:43:04,4.0,4.49,5.0,N,197,132,2,99.0,0.0,0.0,0.0,6.94,1.0,106.94,0.0,0.0,0.0
1,2025-01-01 15:36:50,2025-01-01 15:57:17,1.0,5.3,1.0,N,100,263,1,24.7,2.5,0.5,2.0,0.0,1.0,30.7,2.5,0.0,0.0
1,2025-01-01 15:18:52,2025-01-01 15:22:06,1.0,0.5,1.0,N,236,236,2,4.4,2.5,0.5,0.0,0.0,1.0,8.4,2.5,0.0,0.0
1,2025-01-01 15:24:17,2025-01-01 15:32:17,1.0,1.4,1.0,N,75,262,1,7.9,2.5,0.5,4.0,0.0,1.0,15.9,2.5,0.0,0.0
2,2025-01-01 15:42:18,2025-01-01 15:56:36,2.0,2.2,1.0,N,68,50,1,15.6,0.0,0.5,3.92,0.0,1.0,23.52,2.5,0.0,0.0
2,2025-01-01 15:15:17,2025-01-01 15:38:03,1.0,2.24,1.0,N,68,90,1,20.5,0.0,0.5,4.9,0.0,1.0,29.4,2.5,0.0,0.0
1,2025-01-01 15:04:30,2025-01-01 15:11:51,3.0,1.4,1.0,N,141,137,1,9.3,2.5,0.5,2.0,0.0,1.0,15.3,2.5,0.0,0.0
1,2025-01-01 15:30:02,2025-01-01 15:35:26,1.0,0.5,1.0,N,141,262,2,7.2,2.5,0.5,0.0,0.0,1.0,11.2,2.5,0.0,0.0
2,2025-01-01 15:11:33,2025-01-01 15:47:16,2.0,16.91,2.0,N,132,164,2,70.0,0.0,0.5,0.0,6.94,1.0,82.69,2.5,1.75,0.0
2,2025-01-01 15:08:42,2025-01-01 15:43:43,4.0,15.17,5.0,N,164,132,2,89.0,0.0,0.0,0.0,6.94,1.0,99.44,2.5,0.0,0.0
2,2025-01-01 15:11:57,2025-01-01 15:22:35,4.0,1.6,1.0,N,163,239,2,12.1,0.0,0.5,0.0,0.0,1.0,16.1,2.5,0.0,0.0
2,2025-01-01 15:24:48,2025-01-01 15:32:37,2.0,1.36,1.0,N,239,236,2,10.0,0.0,0.5,0.0,0.0,1.0,14.0,2.5,0.0,0.0
2,2025-01-01 15:53:40,2025-01-01 16:10:25,1.0,2.0,1.0,N,162,143,1,16.3,0.0,0.5,0.0,0.0,1.0,20.3,2.5,0.0,0.0
2,2025-01-01 15:50:26,2025-01-01 16:08:52,1.0,2.97,1.0,N,186,141,1,19.1,0.0,0.5,4.62,0.0,1.0,27.72,2.5,0.0,0.0
2,2025-01-01 15:18:45,2025-01-01 15:31:47,1.0,2.54,1.0,N,162,4,1,14.2,0.0,0.5,0.0,0.0,1.0,18.2,2.5,0.0,0.0
2,2025-01-01 15:35:14,2025-01-01 15:46:01,1.0,1.46,1.0,N,79,4,1,11.4,0.0,0.5,0.0,0.0,1.0,15.4,2.5,0.0,0.0
2,2025-01-01 15:53:19,2025-01-01 16:07:18,1.0,1.27,1.0,N,148,211,1,13.5,0.0,0.5,4.38,0.0,1.0,21.88,2.5,0.0,0.0
2,2025-01-01 15:21:41,2025-01-01 15:36:17,2.0,2.96,1.0,N,48,114,2,16.3,0.0,0.5,0.0,0.0,1.0,20.3,2.5,0.0,0.0
2,2025-01-01 15:39:32,2025-01-01 15:49:52,1.0,1.61,1.0,N,114,232,1,11.4,0.0,0.5,3.08,0.0,1.0,18.48,2.5,0.0,0.0
2,2025-01-01 15:21:14,2025-01-01 16:10:13,1.0,20.71,2.0,N,132,262,1,70.0,0.0,0.5,20.24,6.94,1.0,101.18,2.5,0.0,0.0
2,2025-01-01 15:42:00,2025-01-01 16:13:08,2.0,4.25,1.0,N,162,231,1,30.3,0.0,0.5,6.86,0.0,1.0,41.16,2.5,0.0,0.0
1,2025-01-01 15:10:36,2025-01-01 15:21:46,1.0,1.1,1.0,N,129,129,2,11.4,0.0,0.5,0.0,0.0,1.0,12.9,0.0,0.0,0.0
1,2025-01-01 15:53:18,2025-01-01 16:06:05,2.0,1.5,1.0,N,129,173,2,12.8,0.0,0.5,0.0,0.0,1.0,14.3,0.0,0.0,0.0
2,2025-01-01 15:16:07,2025-01-01 15:23:59,2.0,1.18,1.0,N,114,144,1,9.3,0.0,0.5,2.66,0.0,1.0,15.96,2.5,0.0,0.0
2,2025-01-01 15:30:47,2025-01-01 15:47:48,4.0,2.91,1.0,N,144,161,2,18.4,0.0,0.5,0.0,0.0,1.0,22.4,2.5,0.0,0.0
2,2025-01-01 15:49:46,2025-01-01 15:49:52,1.0,0.0,1.0,N,161,161,2,3.0,0.0,0.5,0.0,0.0,1.0,7.0,2.5,0.0,0.0
2,2025-01-01 15:56:08,2025-01-01 16:10:12,1.0,1.57,1.0,N,161,68,1,14.2,0.0,0.5,0.0,0.0,1.0,18.2,2.5,0.0,0.0
2,2025-01-01 15:53:58,2025-01-01 16:00:40,1.0,1.37,1.0,N,79,224,1,8.6,0.0,0.5,3.78,0.0,1.0,16.38,2.5,0.0,0.0
2,2025-01-01 15:30:39,2025-01-01 15:30:45,1.0,0.0,5.0,N,45,231,1,65.0,0.0,0.0,13.7,0.0,1.0,82.2,2.5,0.0,0.0
2,2025-01-01 15:40:34,2025-01-01 16:03:20,1.0,3.53,1.0,N,249,142,1,21.9,0.0,0.5,5.18,0.0,1.0,31.08,2.5,0.0,0.0
2,2025-01-01 15:00:14,2025-01-01 15:13:52,1.0,2.64,1.0,N,237,79,1,14.9,0.0,0.5,3.78,0.0,1.0,22.68,2.5,0.0,0.0
2,2025-01-01 15:21:24,2025-01-01 15:27:47,1.0,1.11,1.0,N,79,170,1,8.6,0.0,0.5,2.52,0.0,1.0,15.12,2.5,0.0,0.0
2,2025-01-01 15:24:00,2025-01-01 15:39:18,1.0,1.85,1.0,N,230,246,4,-14.9,0.0,-0.5,0.0,0.0,-1.0,-18.9,-2.5,0.0,0.0
2,2025-01-01 15:24:00,2025-01-01 15:39:18,1.0,1.85,1.0,N,230,246,2,14.9,0.0,0.5,0.0,0.0,1.0,18.9,2.5,0.0,0.0
2,2025-01-01 15:43:11,2025-01-01 15:56:24,2.0,1.8,1.0,N,246,234,1,13.5,0.0,0.5,0.0,0.0,1.0,17.5,2.5,0.0,0.0
2,2025-01-01 15:40:51,2025-01-01 15:54:41,1.0,2.66,1.0,N,230,114,1,15.6,0.0,0.5,3.92,0.0,1.0,23.52,2.5,0.0,0.0
2,2025-01-01 15:20:30,2025-01-01 15:56:51,4.0,19.3,5.0,N,132,236,1,83.0,0.0,0.0,14.0,0.0,1.0,102.25,2.5,1.75,0.0
2,2025-01-01 15:03:40,2025-01-01 15:07:17,3.0,0.53,1.0,N,234,113,1,5.8,0.0,0.5,1.67,0.0,1.0,11.47,2.5,0.0,0.0
2,2025-01-01 15:15:52,2025-01-01 15:31:01,1.0,3.39,1.0,N,211,255,1,19.1,0.0,0.5,4.62,0.0,1.0,27.72,2.5,0.0,0.0
1,2025-01-01 15:26:44,2025-01-01 16:22:39,1.0,25.4,1.0,N,132,97,1,93.3,1.75,0.5,0.0,0.0,1.0,96.55,0.0,1.75,0.0
2,2025-01-01 15:55:15,2025-01-01 16:59:35,1.0,18.45,2.0,N,132,230,3,-70.0,0.0,-0.5,0.0,-6.94,-1.0,-82.69,-2.5,-1.75,0.0
2,2025-01-01 15:55:15,2025-01-01 16:59:35,1.0,18.45,2.0,N,132,230,3,70.0,0.0,0.5,0.0,6.94,1.0,82.69,2.5,1.75,0.0
2,2025-01-01 15:20:42,2025-01-01 15:34:53,1.0,1.33,1.0,N,186,163,2,12.8,0.0,0.5,0.0,0.0,1.0,16.8,2.5,0.0,0.0
2,2025-01-01 15:52:43,2025-01-01 16:08:42,3.0,3.26,1.0,N,164,231,2,17.0,0.0,0.5,0.0,0.0,1.0,21.0,2.5,0.0,0.0
1,2025-01-01 15:06:25,2025-01-01 15:36:55,1.0,10.6,99.0,N,76,55,1,40.5,0.0,0.5,0.0,0.0,0.0,41.0,0.0,0.0,0.0
2,2025-01-01 15:55:14,2025-01-01 16:26:39,1.0,7.78,5.0,N,138,230,1,65.0,5.0,0.0,6.0,6.94,1.0,88.19,2.5,1.75,0.0
2,2025-01-01 15:15:05,2025-01-01 15:27:29,4.0,0.91,1.0,N,163,100,1,11.4,0.0,0.5,1.0,0.0,1.0,16.4,2.5,0.0,0.0
2,2025-01-01 15:28:49,2025-01-01 15:40:05,2.0,0.67,1.0,N,100,230,1,10.7,0.0,0.5,5.0,0.0,1.0,19.7,2.5,0.0,0.0
1,2025-01-01 15:25:38,2025-01-01 16:14:16,1.0,10.3,99.0,N,263,56,1,38.5,0.0,0.5,0.0,6.94,0.0,45.94,0.0,0.0,0.0
1,2025-01-01 15:34:32,2025-01-01 16:29:14,1.0,14.9,99.0,N,238,73,1,51.5,0.0,0.5,0.0,0.0,0.0,52.0,0.0,0.0,0.0
2,2025-01-01 15:55:45,2025-01-01 16:17:09,4.0,9.88,1.0,N,132,181,1,39.4,0.0,0.5,8.18,0.0,1.0,50.83,0.0,1.75,0.0
2,2025-01-01 15:44:12,2025-01-01 16:01:22,1.0,4.54,1.0,N,186,238,1,22.6,0.0,0.5,3.0,0.0,1.0,29.6,2.5,0.0,0.0
2,2025-01-01 15:18:09,2025-01-01 15:32:28,4.0,2.24,1.0,N,246,162,2,14.9,0.0,0.5,0.0,0.0,1.0,18.9,2.5,0.0,0.0
2,2025-01-01 15:40:33,2025-01-01 15:48:05,1.0,0.67,1.0,N,164,186,1,8.6,0.0,0.5,2.52,0.0,1.0,15.12,2.5,0.0,0.0
2,2025-01-01 15:56:52,2025-01-01 16:18:24,2.0,3.54,1.0,N,68,141,1,21.9,0.0,0.5,5.18,0.0,1.0,31.08,2.5,0.0,0.0
2,2025-01-01 15:02:04,2025-01-01 15:34:16,1.0,15.21,1.0,N,132,80,2,58.3,0.0,0.5,0.0,0.0,1.0,59.8,0.0,0.0,0.0
2,2025-01-01 15:22:00,2025-01-01 16:11:15,1.0,19.03,2.0,N,132,87,1,70.0,0.0,0.5,18.5,0.0,1.0,94.25,2.5,1.75,0.0
2,2025-01-01 15:41:00,2025-01-01 16:07:29,1.0,7.3,1.0,N,207,163,1,35.2,0.0,0.5,15.0,0.0,1.0,54.2,2.5,0.0,0.0
2,2025-01-01 15:22:25,2025-01-01 15:34:29,2.0,1.53,1.0,N,43,161,2,12.1,0.0,0.5,0.0,0.0,1.0,16.1,2.5,0.0,0.0
2,2025-01-01 15:39:11,2025-01-01 16:17:45,2.0,7.54,1.0,N,161,17,4,-40.1,0.0,-0.5,3.0,0.0,-1.0,-41.1,-2.5,0.0,0.0
2,2025-01-01 15:39:11,2025-01-01 16:17:45,2.0,7.54,1.0,N,161,17,4,40.1,0.0,0.5,0.0,0.0,1.0,44.1,2.5,0.0,0.0
2,2025-01-01 15:17:24,2025-01-01 15:33:01,2.0,1.3,1.0,N,163,161,2,14.2,0.0,0.5,0.0,0.0,1.0,18.2,2.5,0.0,0.0
2,2025-01-01 15:50:57,2025-01-01 16:14:25,2.0,1.66,1.0,N,186,163,1,19.8,0.0,0.5,4.76,0.0,1.0,28.56,2.5,0.0,0.0
2,2025-01-01 15:05:16,2025-01-01 15:18:28,1.0,0.81,1.0,N,100,162,1,12.1,0.0,0.5,3.22,0.0,1.0,19.32,2.5,0.0,0.0
2,2025-01-01 15:42:09,2025-01-01 15:47:22,1.0,0.86,1.0,N,161,141,1,7.2,0.0,0.5,2.24,0.0,1.0,13.44,2.5,0.0,0.0
2,2025-01-01 15:17:29,2025-01-01 15:31:03,2.0,1.03,1.0,N,170,246,1,12.8,0.0,0.5,3.36,0.0,1.0,20.16,2.5,0.0,0.0
2,2025-01-01 15:34:56,2025-01-01 15:53:08,2.0,1.44,1.0,N,246,161,2,16.3,0.0,0.5,0.0,0.0,1.0,20.3,2.5,0.0,0.0
2,2025-01-01 15:54:50,2025-01-01 16:10:26,4.0,1.18,1.0,N,161,186,1,14.2,0.0,0.5,3.64,0.0,1.0,21.84,2.5,0.0,0.0
1,2025-01-01 15:43:51,2025-01-01 16:02:28,1.0,2.7,1.0,N,230,262,1,16.3,2.5,0.5,3.0,0.0,1.0,23.3,2.5,0.0,0.0
1,2025-01-01 15:57:35,2025-01-01 16:07:19,1.0,0.8,1.0,N,79,211,3,9.3,2.5,0.5,0.0,0.0,1.0,13.3,2.5,0.0,0.0
1,2025-01-01 15:54:43,2025-01-01 16:44:15,1.0,30.7,4.0,N,132,265,2,196.2,0.0,0.5,0.0,0.0,1.0,197.7,0.0,0.0,0.0
1,2025-01-01 15:41:24,2025-01-01 15:55:30,1.0,2.1,1.0,N,229,262,1,13.5,2.5,0.5,5.25,0.0,1.0,22.75,2.5,0.0,0.0
2,2025-01-01 15:32:15,2025-01-01 15:36:44,1.0,0.91,1.0,N,186,234,1,6.5,0.0,0.5,2.1,0.0,1.0,12.6,2.5,0.0,0.0
2,2025-01-01 15:51:47,2025-01-01 15:59:44,1.0,1.05,1.0,N,186,170,1,8.6,0.0,0.5,2.52,0.0,1.0,15.12,2.5,0.0,0.0
2,2025-01-01 15:16:16,2025-01-01 15:31:53,1.0,2.39,1.0,N,249,162,1,16.3,0.0,0.5,6.09,0.0,1.0,26.39,2.5,0.0,0.0
2,2025-01-01 15:42:25,2025-01-01 15:53:12,2.0,1.22,1.0,N,161,234,2,10.7,0.0,0.5,0.0,0.0,1.0,14.7,2.5,0.0,0.0
2,2025-01-01 15:21:23,2025-01-01 16:05:27,2.0,17.83,2.0,N,163,132,1,70.0,0.0,0.5,18.62,19.08,1.0,111.7,2.5,0.0,0.0
1,2025-01-01 15:57:27,2025-01-01 16:00:38,1.0,0.6,1.0,N,186,234,1,5.8,2.5,0.5,1.0,0.0,1.0,10.8,2.5,0.0,0.0
2,2025-01-01 15:29:04,2025-01-01 16:17:58,2.0,19.71,1.0,N,55,163,2,82.8,0.0,0.5,0.0,6.94,1.0,93.74,2.5,0.0,0.0
2,2025-01-01 15:09:51,2025-01-01 15:09:53,2.0,0.0,5.0,N,132,132,1,95.0,0.0,0.0,10.0,0.0,1.0,106.0,0.0,0.0,0.0
2,2025-01-01 15:44:06,2025-01-01 16:13:12,2.0,4.22,1.0,N,230,79,1,28.9,0.0,0.5,6.58,0.0,1.0,39.48,2.5,0.0,0.0
2,2025-01-01 15:51:37,2025-01-01 16:03:02,2.0,1.83,1.0,N,137,249,1,12.8,0.0,0.5,3.36,0.0,1.0,20.16,2.5,0.0,0.0
2,2025-01-01 15:37:11,2025-01-01 15:51:31,1.0,2.62,1.0,N,162,238,1,16.3,0.0,0.5,4.06,0.0,1.0,24.36,2.5,0.0,0.0
1,2025-01-01 15:01:36,2025-01-01 15:14:32,1.0,1.9,1.0,N,161,239,1,14.2,2.5,0.5,5.45,0.0,1.0,23.65,2.5,0.0,0.0
1,2025-01-01 15:17:26,2025-01-01 15:32:56,4.0,2.2,1.0,N,239,230,1,15.6,2.5,0.5,3.9,0.0,1.0,23.5,2.5,0.0,0.0
1,2025-01-01 15:40:29,2025-01-01 15:52:34,2.0,2.1,1.0,N,43,238,1,13.5,2.5,0.5,2.0,0.0,1.0,19.5,2.5,0.0,0.0
2,2025-01-01 15:42:54,2025-01-01 16:27:08,4.0,17.55,2.0,N,230,132,2,70.0,0.0,0.5,0.0,6.94,1.0,80.94,2.5,0.0,0.0
2,2025-01-01 15:13:12,2025-01-01 15:18:43,1.0,0.69,1.0,N,142,239,1,7.2,0.0,0.5,2.5,0.0,1.0,13.7,2.5,0.0,0.0
2,2025-01-01 15:21:44,2025-01-01 15:34:56,2.0,1.41,1.0,N,239,163,1,12.8,0.0,0.5,3.36,0.0,1.0,20.16,2.5,0.0,0.0
2,2025-01-01 15:39:59,2025-01-01 15:51:10,2.0,0.74,1.0,N,161,164,2,-10.7,0.0,-0.5,0.0,0.0,-1.0,-14.7,-2.5,0.0,0.0
2,2025-01-01 15:39:59,2025-01-01 15:51:10,2.0,0.74,1.0,N,161,164,2,10.7,0.0,0.5,0.0,0.0,1.0,14.7,2.5,0.0,0.0
2,2025-01-01 15:01:45,2025-01-01 15:06:42,1.0,0.45,1.0,N,231,211,1,6.5,0.0,0.5,3.15,0.0,1.0,13.65,2.5,0.0,0.0
2,2025-01-01 15:44:45,2025-01-01 16:22:03,1.0,6.6,1.0,N,186,189,1,37.3,0.0,0.5,8.26,0.0,1.0,49.56,2.5,0.0,0.0
2,2025-01-01 15:45:31,2025-01-01 16:04:02,2.0,9.08,1.0,N,138,162,1,35.9,5.0,0.5,10.37,6.94,1.0,63.96,2.5,1.75,0.0
2,2025-01-01 15:23:16,2025-01-01 15:44:11,1.0,7.54,1.0,N,138,166,1,33.1,5.0,0.5,9.81,6.94,1.0,60.6,2.5,1.75,0.0
2,2025-01-01 15:54:09,2025-01-01 16:01:57,1.0,1.3,1.0,N,24,166,1,10.0,0.0,0.5,1.15,0.0,1.0,12.65,0.0,0.0,0.0
2,2025-01-01 15:40:04,2025-01-01 15:59:04,2.0,2.13,1.0,N,161,68,1,18.4,0.0,0.5,3.36,0.0,1.0,25.76,2.5,0.0,0.0
2,2025-01-01 15:07:01,2025-01-01 15:25:47,1.0,8.37,1.0,N,138,236,1,33.8,5.0,0.5,10.3,6.94,1.0,61.79,2.5,1.75,0.0
2,2025-01-01 15:31:51,2025-01-01 15:37:55,1.0,0.61,1.0,N,236,236,1,7.2,0.0,0.5,2.24,0.0,1.0,13.44,2.5,0.0,0.0
2,2025-01-01 15:51:33,2025-01-01 16:17:53,1.0,5.32,1.0,N,239,107,1,27.5,0.0,0.5,6.3,0.0,1.0,37.8,2.5,0.0,0.0
1,2025-01-01 15:23:01,2025-01-01 15:32:03,1.0,1.6,1.0,N,48,90,1,10.0,2.5,0.5,3.5,0.0,1.0,17.5,2.5,0.0,0.0
2,2025-01-01 15:54:32,2025-01-01 16:16:54,1.0,9.01,1.0,N,138,234,1,37.3,5.0,0.5,11.0,6.94,1.0,65.99,2.5,1.75,0.0
2,2025-01-01 15:43:59,2025-01-01 16:25:56,1.0,15.77,1.0,N,132,256,1,62.5,0.0,0.5,10.0,0.0,1.0,75.75,0.0,1.75,0.0
2,2025-01-01 15:22:13,2025-01-01 15:35:20,2.0,1.54,1.0,N,90,161,1,13.5,0.0,0.5,1.5,0.0,1.0,19.0,2.5,0.0,0.0
